,body,Label
972,"11511001339_BITS F464_AUG_2021 -> Forums -> Announcements -> Lab. Today (07th Sept. 2021) Lab. Today (07th Sept. 2021) by Navneet Goyal . - Tuesday, 7 September 2021, 4:02 PM --------------------------------------------------------------------- Dear Students If you have not received a Google meet invite, you can join the meet using the link: meet.google.com/udw-cpec-ezd Navneet --------------------------------------------------------------------- Change your forum digest preferences:",Academic
973,"11511001317_CS F342_AUG_2021 -> Forums -> Announcements -> General lab instructions General lab instructions by Sudeept Mohan . - Tuesday, 7 September 2021, 9:36 AM --------------------------------------------------------------------- Please install ICARUS software before the lab session today. All details are uploaded on Nalanda in the document titled 'General Lab Instructions'. --------------------------------------------------------------------- Change your forum digest preferences:",Academic
974,"11511001317_CS F342_AUG_2021 -> Forums -> Announcements -> Links for joining Lab sections Links for joining Lab sections by Sudeept Mohan . - Monday, 6 September 2021, 3:30 PM --------------------------------------------------------------------- The links for joining lab sections are as below: GROUP IN-CHARGE GOOGLE MEET LINK P1 (5-7 PM) Ms. Arushi [1] P2 (5-7 PM) Mr. Buddhi Prakash Sharma [2] P3 (5-7 PM) Mr. Upendra Singh =C2=A0 [3] P4 ( 2-4 PM=C2=A0=C2=A0) Ms. Arushi [4] P5 ( 2-4 PM=C2=A0=C2=A0) Mr. Buddhi Prakash Sharma [5] P6 (2-4 PM) Mr. Upendra Singh =C2=A0 [6] Links: ------ [1] [2] [3] [4] [5] [6] --------------------------------------------------------------------- Change your forum digest preferences:",Academic
975,"11511001315_CS F372_AUG_2021 -> Forums -> Announcements -> Google meet link for Tutorial sections T2 and T3. Re: Google meet link for Tutorial sections T2 and T3. by ADAPA DHARMATEJA KALIPRASAD HEMASRI - Saturday, 4 September 2021, 11:36 AM --------------------------------------------------------------------- Dear Students, You can access the recording of Tutorial 1 and the subsequent tutorials from this link: Please use your BITS email id to access this folder. Relevant materials for the tutorials will also be shared on this folder. Regards, Dharmateja --------------------------------------------------------------------- Change your forum digest preferences:",Academic
976,"11511001315_CS F372_AUG_2021 -> Forums -> Announcements -> Compensatory Tutorial for sec T1 Compensatory Tutorial for sec T1 by Pratik Narang . - Friday, 3 September 2021, 9:19 PM --------------------------------------------------------------------- Dear Students, Since the tutorial for sec T1 was canceled past Tuesday, we will have a compensatory tutorial on 4th September [TOMORROW] at 12 noon. The Google meet link has already been shared with you. -Pratik --------------------------------------------------------------------- Change your forum digest preferences:",Academic
977,"11511001316_CS F301_AUG_2021 -> Forums -> Announcements -> Tutorial classes Tutorial classes by Vandana Agarwal . - Friday, 3 September 2021, 9:21 AM --------------------------------------------------------------------- The google meet links for all sections are available on Nalanda course page ( Students are advised to attend their respective sections at the scheduled time.=C2=A0 The tutorial sheets = are also made available for reference prior to the class. --------------------------------------------------------------------- Change your forum digest preferences:",Academic
978,"11511001317_CS F342_AUG_2021 -> Forums -> Announcements -> Labs to start from next week Labs to start from next week by Sudeept Mohan . - Tuesday, 31 August 2021, 12:33 PM --------------------------------------------------------------------- Dear Students, The lab work for the course will start from next week (6/9/2021) S Mohan --------------------------------------------------------------------- Change your forum digest preferences:",Academic
979,"11511001315_CS F372_AUG_2021 -> Forums -> Announcements -> Tutorial class of sec T1 for 31 Aug stands cancelled Tutorial class of sec T1 for 31 Aug stands cancelled by Pratik Narang . - Tuesday, 31 August 2021, 8:24 AM --------------------------------------------------------------------- Dear Students, Due to some unforeseen circumstances, I am unable to engage the tutorial class today [31 Aug]. A compensatory session will be announced soon. Sorry for the last minute notification. - Pratik --------------------------------------------------------------------- Change your forum digest preferences:",Academic
980,"11511001315_CS F372_AUG_2021 -> Forums -> Announcements -> Google meet link for Tutorial sections T4 and T5. Google meet link for Tutorial sections T4 and T5. by YEMINENI ASHOK - Monday, 30 August 2021, 9:43 PM --------------------------------------------------------------------- Dear Students, The tutorials for sec T4 and T5 will be conducted using the following link Google Meet joining info VIDEO CALL LINK: HTTPS://MEET.GOOGLE.COM/HCX-BGFF-YJH --------------------------------------------------------------------- Change your forum digest preferences:",Academic
981,"11511001315_CS F372_AUG_2021 -> Forums -> Announcements -> Google meet link for Tutorial sections T2 and T3. Google meet link for Tutorial sections T2 and T3. by ADAPA DHARMATEJA KALIPRASAD HEMASRI - Monday, 30 August 2021, 4:12 PM --------------------------------------------------------------------- Dear Students, The tutorials for sections T2 and T3 will be conducted using the following LINK [1]:=C2=A0 [1] Please note the following: 1. The FIRST TUTORIAL WILL BE CONDUCTED ON THURSDAY 2ND SEPTEMBER 2021 AT 5PM instead of Tuesday. Subsequent classes will be on Tuesdays at 9 am. 2. Both SECTIONS T2 AND T3 WILL BE CONDUCTED SIMULTANEOUSLY on the same link. 3. Please USE YOUR COLLEGE EMAIL ID (*@pilani.bits-pilani.ac.in) to login to the Google meet link. Regards, Dharmateja Links: ------ [1] --------------------------------------------------------------------- Change your forum digest preferences:",Academic
982,"11491001094_CS F211 -> Forums -> Announcements -> Rescheduling of Labs of Tuesday (March 30) and Thursday (April 01) Rescheduling of Labs of Tuesday (March 30) and Thursday (April 01) by Vishal Gupta . - Friday, 26 March 2021, 9:44 AM --------------------------------------------------------------------- Dear Students Because of some unavoidable circumstances, the lab sections you will attend on March 30 and April 01 are=C2=A0changed as follows. Note that only the section you will attend (i.e. google meet link) is changed and time remains the same. @ STUDENTS=C2=A0 OF LAB SECTION 5 AND 6 (i.e. Tuesday, 10th and 11th hour): Students of lab section-6 would attend lab section 5, i.e. students of lab section 5 and 6 would join using google meet link:=C2=A0meet.google.com/gsy-qnmy-voa @ STUDENTS=C2=A0 OF LAB SECTION 3, 4, AND 7=C2=A0(i.e. Thursday, 7th and 8t= h hour): Students of lab section-4 and 7 would attend lab section 3, i.e. students of lab section 3, 4 and 7 would join using google meet link:=C2=A0meet.google.com/sqg-jbcx-wvx --------------------------------------------------------------------- Change your forum digest preferences:",Academic
983,"11491001095_CS F212 -> Forums -> Announcements -> Quiz-2 Re: Quiz-2 by Amit Dua . - Wednesday, 14 April 2021, 8:36 PM --------------------------------------------------------------------- Dear students As informed previously, we are having quiz 2 tomorrow starting at 11:00 am. The quiz is for 30 minutes duration and will be closed at 11:35 am. The syllabus includes the topics covered after quiz 1 till the class on 13th April. You are allowed to refer hand written notes and books (hard copy and soft copy) and download slides. You are not allowed to use any other material online. Communication is strictly prohibited. The password for quiz will be shared at 10:55 am through mettl. You are expected to refrain from using mobile, headphone and any other devices (including tablets and laptops) apart from your laptop/ desktops for writing quiz. -Amit Dua --------------------------------------------------------------------- Change your forum digest preferences:",Academic
